ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
2984,F,Ship,4,3,222,4,medium,M,49,3697,1
2985,A,Ship,3,3,273,6,low,M,6,1771,1
2987,C,Ship,5,1,236,3,medium,F,10,1347,1
2988,F,Road,6,3,281,5,medium,F,8,1864,1
2992,B,Road,5,3,239,5,medium,F,19,2988,1
2999,C,Road,5,1,271,4,low,F,4,2718,1
3003,A,Road,3,1,274,3,low,M,4,2087,1
3004,B,Road,5,4,280,4,low,F,19,3298,1
3007,D,Road,5,4,269,3,medium,M,15,2522,1
3011,C,Flight,3,3,214,2,medium,F,4,3754,1
3018,F,Flight,4,1,235,2,high,M,64,2107,1
3019,D,Flight,4,5,219,2,medium,F,21,3830,1
3020,F,Flight,4,5,253,2,low,F,36,3389,1
3021,A,Flight,3,3,253,4,medium,F,57,2489,1
3023,C,Flight,4,2,211,2,low,F,39,2520,1
3025,D,Flight,6,1,231,4,medium,F,23,2455,1
3027,A,Flight,3,5,212,2,medium,M,56,3547,1
3030,F,Flight,3,2,224,3,low,M,40,2180,1
3032,F,Ship,4,5,268,2,medium,M,46,3076,1
3034,B,Ship,4,4,260,2,low,M,17,3068,1
3037,D,Ship,5,1,270,3,high,M,52,3908,1
3039,A,Ship,4,3,276,4,low,F,3,3889,1
3042,F,Ship,4,3,220,4,low,M,19,3602,1
3043,D,Ship,4,5,267,3,low,F,53,3742,1
3044,F,Ship,3,2,274,3,medium,F,50,3958,1
3045,A,Ship,4,4,243,3,low,M,10,3327,1
3047,C,Ship,5,2,225,3,medium,M,1,2049,1
3050,F,Ship,3,4,271,4,medium,F,16,2693,1
3051,A,Ship,6,5,243,3,medium,F,35,2374,1
3052,B,Ship,3,3,231,3,medium,M,53,2333,1
3054,F,Ship,5,3,264,2,low,F,61,2025,1
3055,D,Ship,4,3,233,3,medium,M,26,2624,1
3056,F,Ship,4,2,247,5,medium,F,17,3630,1
3058,B,Ship,5,5,257,4,medium,M,31,2040,1
3062,F,Ship,3,5,237,4,low,M,28,3903,1
3063,A,Ship,6,4,217,5,low,F,7,3725,1
3066,F,Ship,3,3,243,3,medium,F,27,2052,1
3072,F,Ship,3,2,238,2,low,M,19,2196,1
3073,D,Ship,5,3,254,2,medium,M,4,3297,1
3074,F,Ship,5,3,270,3,medium,M,38,3669,1
3075,A,Ship,3,2,255,2,low,M,18,3732,1
3078,F,Ship,4,1,221,5,medium,M,22,3075,1
3086,F,Ship,4,1,213,3,low,F,21,3585,1
3087,A,Ship,3,2,223,2,low,M,64,3595,1
3088,B,Ship,4,1,233,2,medium,F,60,2671,1
3089,C,Ship,4,2,218,2,high,M,1,2990,1
3090,F,Ship,4,5,219,3,medium,M,27,3684,1
3092,F,Ship,3,3,257,3,low,M,44,3370,1
3093,A,Ship,3,1,238,6,medium,F,59,3375,1
3095,C,Ship,4,4,243,3,low,F,36,2111,1
3102,F,Ship,3,2,225,3,low,F,59,3488,1
3103,D,Ship,3,3,227,2,medium,F,24,2749,1
3105,A,Ship,2,2,273,3,low,M,56,2633,1
3106,B,Ship,5,2,214,6,low,F,3,3234,1
3108,F,Ship,3,5,213,2,low,F,39,2857,1
3110,F,Ship,4,2,265,4,medium,F,40,2637,1
3112,B,Ship,5,4,229,2,medium,F,44,2419,1
3115,D,Ship,4,2,217,3,low,M,1,3133,1
3121,D,Ship,3,5,238,2,medium,F,34,2726,1
3123,A,Ship,4,1,237,4,medium,F,22,2231,1
3124,B,Ship,4,4,222,3,low,F,24,3503,1
3127,D,Road,3,1,224,3,low,F,48,3672,1
3130,B,Road,3,4,248,2,medium,F,15,2983,1
3131,C,Road,6,5,246,4,medium,M,50,3618,1
3132,F,Road,4,1,232,3,medium,M,55,2686,1
3133,D,Road,3,5,251,3,low,F,21,2476,1
3137,C,Road,3,3,219,3,low,M,4,5956,0
3139,D,Road,4,5,225,4,medium,M,5,4622,0
3140,F,Road,5,3,277,3,medium,M,1,4186,1
3141,A,Road,3,3,256,4,medium,M,3,4732,0
3144,F,Road,3,3,253,3,medium,M,7,5085,0
3148,B,Flight,4,2,272,3,high,F,6,4559,0
3151,D,Flight,3,3,238,8,medium,F,3,4943,0
3152,F,Flight,2,4,274,10,high,M,3,4167,1
3153,A,Flight,4,2,237,6,low,F,8,5695,0
3155,C,Flight,4,1,223,3,low,F,8,4974,1
3158,F,Flight,4,2,246,3,low,F,7,5616,0
3162,F,Flight,5,1,231,7,high,F,9,5558,0
3163,D,Flight,3,1,213,10,medium,M,9,4862,0
3165,A,Flight,4,4,225,5,low,M,5,5060,1
3167,C,Flight,4,1,273,3,medium,M,5,5055,0
3169,D,Ship,3,1,273,6,low,F,9,1198,1
3174,F,Ship,4,2,272,3,high,M,7,5927,0
3177,A,Ship,3,2,238,8,medium,M,3,4388,1
3178,B,Ship,2,1,274,10,high,F,1,5622,0
3179,C,Ship,4,3,237,6,low,M,8,5588,0
3181,D,Ship,4,2,223,3,low,M,7,4026,1
3184,B,Ship,4,3,246,3,low,F,5,4710,0
3188,F,Ship,5,5,231,7,high,M,6,5755,0
3189,A,Ship,3,3,213,10,medium,M,2,4847,0
3191,C,Ship,4,3,225,5,low,M,8,4195,0
3193,D,Ship,4,5,273,3,medium,M,2,4374,0
3195,A,Ship,3,1,273,6,low,M,1,1293,0
3198,F,Ship,4,5,296,2,medium,M,1,1678,0
3199,D,Ship,3,2,249,5,medium,F,6,1887,0
3200,F,Ship,4,4,301,5,low,M,6,1931,0
3201,A,Ship,4,3,296,3,low,M,4,1991,0
3204,F,Ship,4,2,223,3,high,M,5,4282,0
3208,B,Ship,6,4,227,5,medium,F,8,4388,0
3212,F,Ship,3,5,251,2,low,M,4,4015,0
3213,A,Ship,4,5,243,3,low,F,2,4909,0
3220,B,Ship,5,3,212,2,low,F,7,5219,0
3221,C,Ship,3,1,263,2,medium,M,9,4868,1
3223,D,Ship,3,4,223,2,low,M,9,4211,0
3224,F,Ship,5,4,269,3,low,F,3,4489,0
3227,C,Ship,4,2,271,3,medium,M,4,4743,1
3231,A,Ship,5,2,215,6,medium,F,5,5195,1
3233,C,Ship,3,3,255,2,low,M,8,5955,1
3237,A,Ship,2,5,231,2,low,F,10,4406,1
3239,C,Ship,4,3,250,3,medium,F,3,5055,1
3244,B,Ship,4,2,232,3,medium,M,8,4658,1
3245,C,Ship,3,2,231,4,medium,M,4,5510,0
3248,F,Ship,5,4,222,3,low,M,7,5340,0
3250,B,Ship,5,2,265,2,medium,F,7,5464,1
3254,F,Ship,3,3,235,3,medium,F,10,4186,0
3258,F,Ship,4,2,222,3,high,F,9,5337,0
3259,D,Ship,5,1,246,3,medium,F,10,4078,1
3261,A,Ship,4,5,273,3,low,F,1,5043,1
3262,B,Road,5,1,248,2,low,F,9,5881,1
3265,D,Road,4,5,216,2,low,M,2,4905,0
3266,F,Road,4,2,227,3,low,M,2,4318,1
3267,A,Road,3,1,216,4,medium,F,4,4416,0
3268,B,Road,2,3,242,2,medium,F,1,5892,1
3269,C,Road,5,4,217,3,medium,F,8,4949,1
3272,F,Road,5,4,263,2,medium,F,5,4595,0
3275,C,Road,3,5,237,3,low,M,4,5561,1
3276,F,Road,2,5,241,4,low,F,4,5693,1
3279,A,Road,3,4,211,2,low,M,6,6000,0
3280,B,Road,3,2,243,2,low,F,5,4769,0
3282,F,Road,3,3,242,2,medium,F,7,4960,0
3287,C,Flight,4,5,221,3,low,F,6,5895,0
3291,A,Flight,5,2,253,2,high,F,2,5643,1
3292,B,Flight,5,1,270,2,high,M,10,5360,0
3294,F,Flight,5,2,257,4,medium,M,9,5088,0
3297,A,Flight,5,4,233,2,low,F,7,4597,1
3299,C,Flight,5,4,243,3,medium,M,4,4420,1
3301,D,Flight,3,1,230,3,medium,F,6,4392,0
3304,B,Flight,4,2,222,2,medium,M,5,4268,0
3307,D,Ship,4,3,223,3,medium,F,9,5897,0
3309,A,Ship,5,3,235,4,medium,F,10,4011,0
3310,B,Ship,4,3,271,3,medium,M,1,4137,0
3311,C,Ship,4,5,250,3,low,F,2,5206,0
3314,F,Ship,4,4,212,2,medium,F,6,4117,1
3319,D,Ship,3,2,254,2,low,M,1,4334,0
3324,F,Ship,5,1,244,2,low,F,5,4125,1
3325,D,Ship,3,2,237,3,low,M,8,5287,1
3326,F,Ship,3,1,241,3,medium,M,9,5184,0
3328,B,Ship,4,3,243,3,medium,M,1,5021,0
3329,C,Ship,5,5,219,2,medium,M,4,4289,0
3331,D,Ship,6,3,224,6,high,M,8,5661,0
3332,F,Ship,4,4,216,2,medium,M,2,5840,1
3335,C,Ship,6,5,266,5,low,M,10,4140,0
3339,A,Ship,3,4,255,2,medium,F,7,4332,1
3340,B,Ship,4,1,272,2,medium,F,5,5252,0
3344,F,Ship,5,1,255,3,medium,F,6,5715,0
3348,F,Ship,4,2,270,2,high,F,3,4914,1
3349,D,Ship,3,1,234,4,high,M,6,4942,0
3352,B,Ship,4,4,268,3,low,M,7,5947,0
3353,C,Ship,4,3,244,2,low,M,10,4486,1
3358,B,Ship,3,3,211,6,low,M,5,5777,1
3362,F,Ship,5,2,250,3,medium,F,6,5298,0
3364,B,Ship,5,2,244,3,low,M,2,4198,0
3366,F,Ship,4,4,256,3,medium,M,1,5784,1
3367,D,Ship,5,4,273,3,medium,F,2,5672,1
3369,A,Ship,4,2,296,2,medium,F,2,1233,0
3370,B,Ship,3,3,249,5,medium,F,9,1752,0
3372,F,Ship,4,3,270,2,high,F,5,5346,0
3373,D,Ship,3,2,234,4,high,F,7,4568,1
3376,B,Ship,4,2,268,3,low,F,3,5488,1
3377,C,Ship,4,1,244,2,low,F,3,4644,1
3382,B,Ship,3,2,211,6,low,F,2,4417,0
3386,F,Ship,5,3,250,3,medium,M,4,4343,0
3388,B,Ship,5,5,244,3,low,M,9,5695,0
3390,F,Ship,4,5,256,3,medium,M,10,4504,1
3391,D,Ship,5,4,273,3,medium,M,6,4044,1
3393,A,Ship,4,3,296,2,medium,F,9,1523,1
3394,B,Ship,4,2,275,6,medium,M,2,1712,1
3395,C,Ship,5,5,270,3,low,M,2,4351,1
3396,F,Ship,6,5,224,4,medium,M,6,4616,0
3399,A,Road,6,2,240,4,low,M,9,4099,0
3400,B,Road,3,4,213,3,low,F,5,4535,1
3405,A,Road,5,5,232,4,low,M,3,5447,0
3407,C,Road,3,2,272,3,low,M,2,4459,1
3408,F,Road,3,2,253,3,low,F,7,4915,0
3415,D,Road,3,1,258,4,medium,F,6,5365,1
3416,F,Road,5,3,234,3,low,M,10,5673,0
3419,C,Road,4,4,266,3,medium,F,2,5413,1
3421,D,Flight,5,1,228,2,high,M,6,4984,1
3423,A,Flight,3,4,255,4,low,M,10,4107,0
3424,B,Flight,3,4,213,3,low,F,4,5481,1
3426,F,Flight,4,5,219,3,medium,M,6,5957,1
3430,B,Flight,3,5,245,6,high,M,9,4793,0
3432,F,Flight,3,1,228,3,medium,M,9,5530,0
3435,A,Flight,4,3,267,4,low,M,7,5140,0
3436,B,Flight,3,4,217,2,medium,F,9,5450,0
3438,F,Flight,4,4,264,3,low,F,2,4279,1
3440,F,Flight,4,5,259,3,medium,M,10,4921,1
3442,B,Flight,3,2,242,5,medium,M,6,4694,0
3443,C,Ship,4,4,235,2,low,M,4,5671,0
3444,F,Ship,4,1,247,2,medium,F,7,5098,0
3445,D,Ship,2,2,240,5,low,M,7,4138,1
3446,F,Ship,3,1,252,2,low,M,4,5559,0
3447,A,Ship,5,4,237,2,low,M,8,5600,1
3451,D,Ship,4,3,246,3,low,F,5,5118,0
3452,F,Ship,3,2,213,3,medium,M,10,5993,1
3457,D,Ship,6,4,243,6,low,M,8,5218,0
3461,C,Ship,3,5,220,2,low,F,1,5663,0
3463,D,Ship,3,4,271,2,medium,M,6,4218,0
3465,A,Ship,2,5,247,4,medium,M,4,5255,1
3469,D,Ship,4,5,221,3,medium,F,3,4430,1
3472,B,Ship,3,4,259,2,medium,F,3,4154,1
3477,A,Ship,5,2,260,4,medium,F,3,5890,0
3479,C,Ship,5,2,260,3,low,M,1,4799,1
3481,D,Ship,4,1,258,3,medium,M,7,4159,0
3482,F,Ship,4,3,254,4,low,M,9,4492,0
3483,A,Ship,3,5,216,4,low,F,3,4934,0
3484,B,Ship,4,1,273,3,low,F,5,5323,0
3485,C,Ship,4,4,223,4,low,M,1,4219,0
3488,F,Ship,4,3,249,3,medium,F,6,5657,1
3490,B,Ship,3,1,244,4,medium,M,6,4734,1
3491,C,Ship,3,1,256,4,medium,F,3,4398,1
3492,F,Ship,4,2,223,3,medium,M,3,5121,0
3497,C,Ship,4,3,228,2,high,F,4,4719,1
3502,B,Ship,4,2,247,3,medium,M,8,4977,0
3506,F,Ship,4,4,222,2,low,M,5,5660,0
3509,C,Ship,3,3,275,4,medium,M,6,4687,1
3513,A,Ship,3,1,243,3,low,F,2,4989,0
3514,B,Ship,3,2,262,4,low,M,1,4745,1
3517,D,Ship,3,4,232,3,medium,F,1,4228,1
3518,F,Ship,4,5,254,3,low,M,1,4377,1
3520,B,Ship,4,3,253,4,high,M,4,4868,1
3521,C,Ship,4,5,223,3,medium,F,9,5279,1
3524,F,Ship,2,3,226,3,low,M,8,5119,0
3527,C,Ship,3,1,223,4,low,M,1,4195,0
3528,F,Ship,4,5,274,3,medium,M,4,4521,0
3529,D,Ship,4,4,218,2,low,M,9,5637,0
3533,C,Ship,4,4,218,4,low,M,6,4377,1
3534,F,Ship,5,1,245,3,low,M,6,4343,1
3536,F,Road,6,3,222,5,high,F,2,4612,0
3537,A,Road,4,5,259,2,low,M,7,4390,1
3540,F,Road,3,3,242,3,low,F,8,4199,0
3544,B,Road,5,5,265,3,high,F,3,5837,1
3545,C,Road,3,4,248,4,medium,M,8,4540,0
3554,F,Road,3,5,271,2,low,F,3,4878,0
3557,C,Road,5,2,244,2,low,M,10,5696,0
3558,F,Flight,4,5,214,2,low,M,8,4512,0
3565,D,Flight,3,3,263,3,medium,F,9,5665,1
3566,F,Flight,5,1,279,8,low,F,6,5888,1
3567,A,Flight,4,5,222,3,low,F,5,5584,0
3568,B,Flight,4,1,233,2,low,M,9,4799,1
3569,C,Flight,4,4,271,3,low,M,3,4152,0
3572,F,Flight,3,4,217,3,low,F,5,4077,0
3573,A,Flight,3,5,245,10,medium,M,8,4909,1
3576,F,Flight,4,5,275,6,medium,M,10,1400,1
3582,F,Ship,3,3,271,2,low,F,8,4444,1
3585,A,Ship,5,5,244,2,low,M,10,5794,0
3586,B,Ship,4,5,214,2,low,M,3,5546,0
3593,C,Ship,3,2,263,3,medium,M,8,5447,1
3594,F,Ship,5,2,279,8,low,M,5,4785,0
3595,D,Ship,4,2,222,3,low,F,3,5130,0
3596,F,Ship,4,2,233,2,low,F,5,4668,0
3597,A,Ship,4,2,271,3,low,M,9,4085,0
3600,F,Ship,3,4,217,3,low,F,5,4883,1
3601,D,Ship,3,4,245,10,medium,M,1,5363,0
3604,B,Ship,4,2,275,6,medium,M,9,1890,0
3605,C,Ship,7,4,282,5,low,M,5,1149,0
3606,F,Ship,4,1,276,2,medium,M,3,1966,0
3607,D,Ship,4,5,244,3,low,M,6,1360,1
3608,F,Ship,5,5,258,4,medium,M,7,5478,0
3609,A,Ship,3,5,257,3,low,M,5,5657,0
3613,D,Ship,4,1,248,2,medium,M,4,5783,0
3614,F,Ship,4,5,274,2,low,F,2,4492,1
3619,D,Ship,4,5,237,2,medium,F,6,5954,0
3625,D,Ship,2,5,233,3,medium,M,10,5211,1
3627,A,Ship,4,3,227,3,medium,F,10,5491,1
3635,C,Ship,3,3,225,4,low,M,10,5690,0
3637,D,Ship,5,3,249,3,medium,M,10,5001,1
3640,B,Ship,5,2,259,2,medium,M,1,4607,0
3646,B,Ship,3,1,244,3,medium,F,1,5695,1
3649,D,Ship,3,2,245,2,low,F,4,4514,1
3650,F,Ship,5,4,266,6,low,F,5,5481,0
3652,B,Ship,4,3,226,3,medium,M,1,5433,1
3654,F,Ship,5,3,267,3,low,M,9,5258,1
3658,B,Ship,3,2,265,6,low,M,9,5936,0
3659,C,Ship,3,2,243,3,medium,F,8,4093,0
3661,D,Ship,5,3,249,2,medium,M,3,4440,0
3662,F,Ship,4,1,271,2,low,F,1,4866,0
3663,A,Ship,4,3,272,2,medium,F,5,4681,1
3664,B,Ship,4,3,226,2,low,F,8,4526,0
3665,C,Ship,3,3,250,5,medium,M,8,5762,1
3667,D,Ship,4,4,274,3,high,F,3,4202,1
3672,F,Ship,4,4,245,4,medium,M,4,5203,1
3673,D,Road,4,1,251,3,low,F,4,4374,1
3677,C,Road,4,2,273,5,low,F,1,5012,0
3680,F,Road,4,3,240,2,medium,F,2,5588,0
3684,F,Road,4,1,260,4,low,M,10,4072,1
3685,D,Road,4,3,258,2,low,F,2,4308,0
3686,F,Road,4,2,262,2,medium,M,3,4090,1
3688,B,Road,4,1,238,3,low,M,4,5449,1
3690,F,Road,4,3,266,3,low,M,9,5621,1
3691,D,Road,4,4,251,3,high,F,5,5460,0
3692,F,Road,3,5,272,2,low,M,3,5638,1
3698,F,Flight,5,1,211,2,medium,M,1,5913,1
3700,B,Flight,3,2,267,3,low,M,8,5922,0
3704,F,Flight,6,3,225,4,low,M,5,4184,1
3706,B,Flight,3,2,269,2,medium,F,1,4978,0
3707,C,Flight,3,2,274,2,medium,M,5,5161,0
3710,F,Flight,4,1,219,5,medium,M,5,5253,0
3711,A,Flight,2,3,237,3,medium,M,2,5331,0
3718,B,Ship,3,5,274,3,low,F,3,5156,0
3720,F,Ship,3,1,252,4,high,M,4,4303,0
3721,D,Ship,4,5,224,2,low,M,6,4994,0
3722,F,Ship,5,2,230,4,low,F,4,4782,1
3724,B,Ship,3,2,226,3,medium,M,3,4940,1
3725,C,Ship,5,1,245,3,medium,M,9,5690,0
3727,D,Ship,3,5,241,3,low,M,2,4976,1
3733,D,Ship,5,5,273,4,low,M,1,5225,1
3734,F,Ship,5,5,228,5,low,F,6,4506,0
3739,D,Ship,5,4,263,2,high,F,8,4914,0
3741,A,Ship,5,2,241,3,low,F,10,4244,1
3743,C,Ship,4,5,231,3,low,M,4,5089,1
3744,F,Ship,4,2,233,2,low,F,5,4817,0
3745,D,Ship,6,4,256,4,high,M,2,5021,0
3749,C,Ship,3,4,250,2,medium,M,1,4922,1
3750,F,Ship,4,4,273,2,low,M,9,5151,0
3751,D,Ship,3,5,224,2,low,F,10,4445,0
3759,A,Ship,6,3,231,4,low,F,7,4553,1
3760,B,Ship,2,3,230,3,low,F,4,5127,0
3762,F,Ship,3,1,252,3,high,F,6,5101,0
3763,D,Ship,6,4,237,5,medium,F,2,5437,1
3765,A,Ship,5,4,241,3,high,M,6,4157,0
3766,B,Ship,4,4,247,2,medium,F,6,5833,1
3769,D,Ship,4,1,240,4,low,M,9,4471,1
3776,F,Ship,4,2,283,7,high,F,9,5252,1
3777,A,Ship,4,4,257,10,medium,M,4,4710,0
3779,C,Ship,4,2,229,3,low,F,6,5691,1
3781,D,Ship,3,3,231,2,high,F,8,5021,0
3785,C,Ship,4,3,247,10,high,M,10,5644,0
3788,F,Ship,3,4,245,4,low,M,9,4139,0
3791,C,Ship,4,2,245,2,low,M,8,5871,1
3792,F,Ship,3,3,268,10,medium,M,2,5626,1
3794,F,Ship,2,2,230,3,low,F,7,4889,0
3796,B,Ship,3,5,252,3,high,F,4,4248,0
3797,C,Ship,6,4,237,5,medium,F,10,5434,0
3799,D,Ship,5,1,241,3,high,M,8,5306,1
3800,F,Ship,4,3,247,2,medium,F,3,4862,1
3803,C,Ship,4,1,240,4,low,F,7,5905,1
3810,F,Road,4,3,283,7,high,F,1,4216,1
3811,D,Road,4,3,257,10,medium,F,3,5881,1
3813,A,Road,4,3,229,3,low,M,5,5225,1
3815,C,Road,3,4,231,2,high,F,6,4452,0
3819,A,Road,4,3,247,10,high,M,10,5882,0
3822,F,Road,3,4,245,4,low,M,4,5186,1
3825,A,Road,4,2,245,2,low,M,1,5978,0
3826,B,Road,3,2,268,10,medium,M,9,4483,0
3831,A,Road,6,2,290,5,medium,M,8,1512,1
3833,C,Flight,4,1,215,3,low,F,2,5563,1
3834,F,Flight,4,4,213,4,low,M,2,5857,1
3836,F,Flight,3,5,220,4,low,M,2,4313,0
3837,A,Flight,3,4,215,2,low,F,8,5683,0
3838,B,Flight,6,5,212,2,low,F,5,4804,1
3846,F,Flight,5,2,263,3,low,M,9,4699,1
3849,A,Flight,3,4,224,2,low,M,8,4162,0
3850,B,Flight,3,3,221,2,medium,F,5,4205,1
3851,C,Flight,4,3,221,4,low,F,1,4865,0
3852,F,Flight,2,3,263,3,medium,F,10,4779,0
3854,F,Ship,3,3,232,3,low,F,9,5016,1
3858,F,Ship,5,1,245,2,medium,F,2,4882,1
3860,F,Ship,5,2,249,3,medium,M,6,5212,0
3861,A,Ship,4,5,233,2,medium,M,10,5865,1
3862,B,Ship,4,5,226,2,high,M,2,5881,1
3865,D,Ship,6,2,218,6,medium,M,1,4558,1
3868,B,Ship,4,3,218,2,medium,M,6,4414,1
3869,C,Ship,4,3,235,3,high,F,10,4172,0
3870,F,Ship,5,5,253,2,medium,F,2,4364,0
3871,D,Ship,3,2,211,3,high,M,7,4145,1
3872,F,Ship,4,2,265,4,medium,M,3,4283,1
3874,B,Ship,4,5,216,3,medium,M,1,5167,1
3877,D,Ship,4,4,266,2,low,F,2,4290,0
3878,F,Ship,4,3,250,6,medium,M,7,5115,1
3881,C,Ship,3,2,260,4,high,F,3,4423,0
3883,D,Ship,5,3,282,3,medium,M,5,4644,1
3884,F,Ship,3,4,238,3,medium,F,8,5337,1
3887,C,Ship,5,4,230,3,low,M,1,4727,0
3889,D,Ship,5,3,237,2,medium,M,3,5113,0
3892,B,Ship,3,4,243,2,high,M,7,4024,0
3896,F,Ship,5,5,263,2,medium,M,8,4350,0
3897,A,Ship,4,1,247,2,low,M,3,4113,0
3901,D,Ship,3,2,220,3,medium,M,8,4148,0
3903,A,Ship,5,3,231,3,medium,F,2,4735,0
3904,B,Ship,4,1,237,3,low,F,10,5381,0
3907,D,Ship,4,4,272,5,low,F,3,5243,0
3908,F,Ship,3,1,229,3,low,M,5,4971,1
3910,B,Ship,2,1,271,2,low,M,7,5875,0
3911,C,Ship,4,5,246,3,medium,F,7,4956,0
3914,F,Ship,3,3,212,3,medium,F,10,5935,0
3916,B,Ship,3,4,250,3,low,M,10,5688,0
3917,C,Ship,4,4,272,2,low,M,10,4826,1
3920,F,Ship,4,1,260,2,low,F,1,5001,1
3922,B,Ship,4,2,261,2,medium,M,7,5764,0
3926,F,Ship,6,1,251,4,low,M,2,5656,0
3928,B,Ship,3,1,227,3,low,M,10,4305,1
3933,A,Ship,5,3,219,4,medium,M,5,4096,0
3934,B,Ship,6,3,280,3,low,M,7,4620,1
3938,F,Ship,5,3,248,2,low,F,6,5863,1
3939,A,Ship,3,5,259,3,low,F,10,5978,0
3941,C,Ship,3,5,267,2,medium,M,4,4703,0
3942,F,Ship,3,5,271,4,medium,M,1,5852,1
3944,F,Ship,4,5,222,2,medium,M,2,4425,0
3946,B,Ship,3,4,238,2,medium,M,3,4930,0
3947,C,Road,5,3,256,6,medium,F,5,5614,1
3949,D,Road,4,1,258,3,medium,M,2,4188,0
3951,A,Road,4,3,270,2,low,M,7,5814,0
3952,B,Road,4,1,215,3,low,M,9,4551,0
3953,C,Road,3,1,254,4,medium,M,9,4571,0
3954,F,Road,6,4,253,2,low,F,9,5972,0
3955,D,Road,3,2,269,4,medium,M,1,5797,0
3956,F,Road,4,1,224,5,low,F,7,5738,0
3958,B,Road,3,3,250,3,low,F,5,4625,0
3960,F,Road,5,2,256,3,medium,M,6,5604,1
3961,D,Road,4,2,237,3,low,M,1,5114,0
3964,B,Road,4,5,213,3,medium,F,7,4114,0
3965,C,Road,3,1,260,2,medium,F,6,4332,0
3966,F,Road,6,1,247,3,low,M,1,4637,1
3969,A,Flight,3,3,234,3,medium,F,3,4187,1
3970,B,Flight,4,5,214,3,high,F,1,4004,0
3972,F,Flight,5,5,262,2,medium,M,8,4283,0
3976,B,Flight,5,4,227,2,low,F,9,5706,1
3977,C,Flight,5,1,220,3,medium,M,8,5727,1
3978,F,Flight,5,5,255,2,medium,M,1,4604,1
3980,F,Flight,4,4,261,3,medium,M,2,4140,0
3981,A,Flight,5,3,244,2,low,M,5,4713,0
3983,C,Flight,3,2,224,3,medium,M,1,5343,1
3984,F,Flight,4,4,263,2,medium,M,2,5797,1
3987,A,Flight,3,2,227,2,medium,M,9,4659,0
3988,B,Flight,3,5,257,2,low,M,2,5251,1
3990,F,Flight,3,4,212,3,low,F,8,5214,0
3992,F,Ship,3,4,211,3,low,F,6,5890,0
3994,B,Ship,3,3,221,3,high,M,5,4568,1
3995,C,Ship,3,3,253,4,low,F,9,4682,1
3999,A,Ship,3,3,256,3,medium,M,8,4070,0
4005,A,Ship,4,3,233,3,medium,M,4,5259,0
4008,F,Ship,5,2,229,3,low,M,1,5189,1
4012,B,Ship,2,4,238,3,medium,M,4,5782,1
4014,F,Ship,4,5,237,2,medium,F,10,4963,0
4015,D,Ship,4,1,234,3,low,F,8,4996,0
4020,F,Ship,3,5,226,3,low,M,8,5203,1
4021,D,Ship,2,5,254,3,low,M,6,5684,0
4025,C,Ship,4,1,228,2,medium,F,9,4091,0
4026,F,Ship,3,3,240,3,low,F,4,5056,1
4028,F,Ship,4,5,249,2,medium,F,10,4562,0
4029,A,Ship,4,1,261,3,medium,M,7,4314,1
4035,A,Ship,5,4,227,2,medium,M,3,5904,0
4037,C,Ship,5,4,260,6,medium,M,8,5440,1
4038,F,Ship,5,5,243,6,medium,F,9,4587,0
4039,D,Ship,2,4,271,8,medium,F,10,4183,0
4041,A,Ship,3,2,228,3,medium,F,4,4208,0
4042,B,Ship,5,5,243,2,low,M,9,4669,1
4045,D,Ship,2,1,228,3,high,F,1,5500,1
4046,F,Ship,5,1,248,8,low,F,2,4023,1
4047,A,Ship,4,5,233,4,low,F,6,4652,0
4050,F,Ship,3,5,265,3,medium,M,4,4268,1
4051,D,Ship,3,3,229,7,high,F,4,5075,1
4054,B,Ship,3,5,273,10,medium,F,5,4608,0
4057,D,Ship,3,1,240,3,low,F,4,5484,1
4059,A,Ship,4,2,249,2,medium,F,7,5876,1
4060,B,Ship,4,3,261,3,medium,M,1,4590,0
4066,B,Ship,5,4,227,2,medium,M,10,4734,0
4068,F,Ship,5,3,260,6,medium,F,10,4986,0
4069,D,Ship,5,4,243,6,medium,F,1,4170,1
4070,F,Ship,2,1,271,8,medium,F,5,4924,0
4072,B,Ship,3,3,228,3,medium,F,8,4927,0
4073,C,Ship,5,3,243,2,low,F,9,4828,1
4076,F,Ship,2,3,228,3,high,M,5,4663,0
4077,A,Ship,5,2,248,8,low,F,10,4583,0
4078,B,Ship,4,5,233,4,low,F,6,4705,1
4081,D,Ship,3,4,265,3,medium,F,7,5113,0
4082,F,Ship,3,2,229,7,high,M,3,5584,0
4085,C,Road,3,3,273,10,medium,F,10,5574,1
4088,F,Road,3,5,268,2,medium,M,5,1707,0
4089,A,Road,3,3,218,4,medium,F,4,1678,1
4090,B,Road,5,3,236,2,medium,M,6,1329,1
4092,F,Road,4,2,277,5,medium,F,8,1335,0
4096,B,Road,4,2,239,2,medium,F,9,4360,0
4097,C,Road,3,5,215,3,low,M,4,4828,1
4099,D,Road,3,2,250,3,medium,F,4,5361,0
4106,F,Flight,3,2,273,3,medium,F,2,4948,0
4107,A,Flight,6,1,274,5,low,F,8,4292,1
4110,F,Flight,4,1,223,3,medium,F,4,4972,1
4111,D,Flight,3,2,240,3,medium,M,2,4804,0
4114,B,Flight,5,1,238,2,medium,M,5,5441,1
